Tipo_de_Propiedad,Zona,Fecha_Publicacion,Latitud,Longitud,Precio,Gastos_Comunes,Fecha_Construccion,Estado,Disposicion,Banos,M2_edificados,M2_de_terraza,M2_del_terreno,Dormitorios,Garajes,Vivienda_Social,Descripcion
Apartamento,Centro,2024-08-27,-34.90326665230569,-56.182429790496826,195000,265.0,1941.0,Excelente estado,Al frente,2.0,137,16,0,4.0,0.0,False,"Se vende hermoso apartamento ubicado en el centro mismo de Montevideo, sobre la calle Colonia entre Carlos Roxlo y TacuarembóPrecio en dólares U$$ 195.000.-Gastos comunes: $ 10.600.-Año de construcción 1941Área total: 160 m²Área de la vivienda 137 m²Al ingresar al apartamento sobre la calle colonia nos encontramos con un hermoso living de 30m² piso de parket plastificado y aire acondicionado, amplio ventanal el cual proporciona mucha luz natural, desde este lugar accedemos a la terraza de 16 m². la cual tiene uso exclusivo para esta unidad.Sala comedor con cerramiento independiente hacia el living, piso de parket plastificado.Los cuatro dormitorios tienen ventanas con luz natural, tres de ellos con piso de parket plastificado y aire acondicionado. Dos de los dormitorios tienen el acceso directo al balcón, hacia el contra frente del edificio esto proporciona una calidez de mucho sol y luz gran natural.Muy amplia y cómoda cocina con modernos muebles aéreos y bajo mesada en color blanco, mesada de granito gris, pileta acero inoxidable.Pieza de lavadero, independiente a la cocina.Baño de invitados con ducha.Baño principal completo, doble pileta con mesada de mármol, ducha con mampara.Incluido en el precio de venta están:Un calefón a gas, el cual tiene conexión a cocina y ambos baños.Los cuatro aires acondicionados.Dos amplios placares. Rejas en todas las puertas y ventanas, dos tableros de instalación eléctrica con llaves térmicas, gas por cañería a un costo mensual aproximado de 900 pesos.El edificio cuenta con un apartamento por piso, muy sólida y buena edificaciónUna oportunidad imposible de perderCon gusto atenderemos sus consultas y coordinaremos visitas en las líneas *** – 2409-5318"
Casa,Carrasco,2024-08-21,-34.8841966,-56.0451844,750000,0.0,1964.0,Excelente estado,Al frente,3.0,206,0,291,3.0,2.0,False,"Venta de casa, 3 dormitorios, Carrasco, MontevideoAmplia casa ubicada en una zona privilegiada de Carrasco Sur, al sur de Rivera y a pocos metros de la rambla. Cuenta con 291 m2 construidos y 645 m2 de terreno.En la planta baja cuenta con living comedor con estufa de alto rendimiento, con grandes aberturas dando así buena iluminación. Dispone de cocina definida reciclada. Un baño social. Estar con estufa de alto rendimiento con comedor diario y salida a la pérgola techada con salida al jardín.Cuenta con 3 dormitorios en suite distribuidos de la siguiente manera:El dormitorio principal ubicado en la planta baja, en suite y vestidor; el baño se encuentra reciclado. Disfruta de vista al jardín de invierno. Un Dormitorio en suite en la planta baja. El tercer dormitorio se ubica en la planta alta, de gran tamaño. Fácil divisible. Un baño completo.La casa cuenta con una amplia galería con salida a jardín con piscina.Barbacoa con estufa y dormitorio de servicio completo o lavadero. Características adicionales:- Calefacción con tiro balanceado.- Gas por cañería.- Rejas.- Alarma.           .  Caracteristicas:  COMEDOR,  DORMITORIO EN SUITE,  ESTAR,  LAVADERO,  ESTUFA A LEñA,  ALARMA,  COCINA,  GAS POR CAñERíA,  DEPENDENCIA DE SERVICIO,  LIVING COMEDOR,  TOILETTE,  VESTIDOR,  PLACARD EN COCINA *** (SRS-SRS-10713)"
Apartamento,Pocitos,2024-03-23,-34.9192238,-56.1500069,530000,550.0,1948.0,Excelente estado,Al frente,3.0,210,26,0,3.0,1.0,False,"Espectacular planta en una de las zonas mas lindas de Pocitos, a metros del mar.Amplios ambientes, super luminosos, con excelente circulación y gran capacidad de guardado hacen de este departamento una excelente opción.Recepción de grandes dimensiones donde living, comedor y escritorio pueden funcionar conectados o de manera individual.Gran terraza al frenteAmplio comedor diario.Estar íntimoTres muy buenos dormitorios, muy luminosos, con excelentes placares!Dos baños completosServicio completoLavaderoAmplia cocina, con entrada independienteGarage para un auto de buenas dimensiones y posibilidad de alquilar otro lugar enfrente.Calefacción central (se cobra sobrecuota en los meses de calefacción)Vigilancia con horarioDe revista! no dejen de visitarlo!"
Apartamento,Punta Carretas,2024-08-22,-34.9216367525048,-56.157600345611584,275000,187.5,,A estrenar,Al frente,1.0,87,14,0,2.0,0.0,False,"ULTIMA UNIDAD DOS DORMITORIOS PISO 6 L FRENTEEn el corazón de Punta Carretas a pasos del Punta Carretas Shopping, Punta Carretas Golf y Rambla de punta carretas se encuentra este edificio con entrega inmediata.Cuidado diseño y terminaciones de muy buena calidad lo caracterizan.OPORTUNIDAD de comprar la unidad 601 de dos dormitorios y un baño al frente. Ambientes super luminosos por su orientación norte.Hermosas vistas al rio desde los Dormitorios.el apartamento se entrega con horno anafe, campana , aires y calefonPrecio de la unidad . U$S 275.000 CONEXIONES INCLUIDASSE ENCUENTRA CON RENTA INMEDIATA DE $46.000 por mes "
Apartamento,Pocitos,2024-04-01,-34.91783540405885,-56.15050562698365,530000,550.0,1948.0,Excelente estado,Al frente,3.0,210,26,0,3.0,1.0,False,"Este elegante apartamento de 3 dormitorios está ubicado en una de las zonas más exclusivas de Montevideo, Pocitos. Con más de 210 metros cuadrados, esta propiedad en excelente estado ofrece un estilo de vida lujoso y cómodo.

El apartamento cuenta con amplios espacios interiores, incluyendo un luminoso living comedor con estufa a leña, ideal para disfrutar de acogedores momentos en familia. Además, se encuentra equipado con una calefacción central y gas por cañería para mayor comodidad. 

Los dormitorios son espaciosos y luminosos, permitiendo una excelente distribución y privacidad para toda la familia. Los más de 3 baños aseguran que cada miembro del hogar tenga su propio espacio personal. Una característica destacada de esta propiedad es su balcón privado, perfecto para disfrutar de las vistas panorámicas de la ciudad y el entorno.

La seguridad es una prioridad en este apartamento, con una cerca perimetral, portón eléctrico y rejas en todas las ventanas. Además, cuenta con garaje propio y ascensor, brindando comodidad y accesibilidad. Otras amenidades incluyen un dormitorio de servicio, lavadero y calefón.

Con una ubicación privilegiada en Pocitos, este apartamento ofrece fácil acceso a una amplia gama de servicios y comodidades, como restaurantes, tiendas, parques y transporte público. No pierdas la oportunidad de disfrutar de este estilo de vida exclusivo en Montevideo. ¡Cont"
Apartamento,Pocitos,2024-07-09,-34.913908751164755,-56.15070343046683,345000,350.0,2005.0,Excelente estado,Al frente,3.0,97,7,0,3.0,1.0,False,"Vendo  hermoso apartamento  en elc orazòn de Pocitos, a pocos  metros de la rambla, en una zona con todos los servicios.Forma parte de un  edificio moderno con galería comercial .Se ingresa por un gran living comedor con terraza y vista despejada.3 buenos dormitorios, principal con baño en suite, y otro segundo baño completo.Cómoda cocina definida con gran espacio de guardado y terraza lavadero.Dormitorio de servicio completo.Excelente carpintería, muy buenos pisos de parquet.Pronto para ocupar, recién pintado y en excelentes condiciones.Garage con buen acceso para un auto.Calefacción y agua caliente central por caldereta a gas.Servicio de portería 24 hrs.Gastos comunes $ 15.000Primaria: 3 cuotas de $ 5.200Contribución: 3 cuotas de $ 18.000"
Casa,Carrasco,2024-04-17,-34.8794233,-56.0509477,1350000,0.0,2024.0,Buen estado,Al frente,3.0,306,0,500,4.0,2.0,False,"Venta de Casa 4 DORMITORIOS en Carrasco, MontevideoModerna casa en complejo Sur Plazas en Carrasco. Materiales y terminaciones de primera calidad con generosos ventanales y terrazas para aprovechar al máximo la luz natural y la vegetación circundante. Pronta para estrenar en Diciembre 2025.Desarrollada en 3 plantas + subsuelo, en PB: hall de acceso, living comedor con acceso a terraza techada con pérgola y parrillero, estudio, toilette, estar diario integrado a cocina con acceso a terraza y lavadero exterior. En 2do nivel: 3 dormitorios, principal en suite con vestidor, 2 baños completos y acceso a terraza, en 3er nivel gran dormitorio con baño y terraza. Jardín de uso exclusivo, piscina y riego con válvula individual. Garaje en subsuelo con espacio para 2 autos. Calefacción por losa radiante mediante bomba de calor eléctrica. 306m² internos + 58m² exteriores cubiertos + 41m² terrazas= 405m² totales 500m² de terreno con 345m² de jardín Avanzada seguridad con perímetro cerrado mediante sistemas mecánicos y digitales, cámaras IP de alta definición, con analítica de inteligencia artificial, conectadas a un sistema de monitoreo las 24h, video portero para dar acceso desde las unidades o desde el celular, aplicación para solicitar llegada asistida y rondas periódicas de patrullaje de móviles de seguridad. Adhesión a Comisión de Vecinos de la plaza Lieja - Barrio Jardín, con el fin de compartir la seguridad del barrio.Estaciones de carga para autos eléctricos, bauleras individuales y espacio para bicis.+3% conexionesForma de Pago: 30% al compromiso, 65% en 12 cuotas iguales, mensuales y consecutivas durante la obra y 5% contra entrega.Ref.: 9221-ZZ           .  Caracteristicas:  BAULERA,  DORMITORIO EN SUITE,  ESTAR,  GARAJE,  LAVADERO,  LIVING COMEDOR,  TOILETTE,  LOSA RADIANTE *** (CBR-CBR-1076)"
Casa,Carrasco,2024-04-17,-34.8794233,-56.0509477,1020000,0.0,2024.0,Buen estado,Al frente,3.0,213,0,235,3.0,2.0,False,"Venta de Casa 3 DORMITORIOS en Carrasco, MontevideoModerna casa en complejo Sur Plazas en Carrasco. Materiales y terminaciones de primera calidad con generosos ventanales y terrazas para aprovechar al máximo la luz natural y la vegetación circundante. Pronta para estrenar en Diciembre 2025.Desarrollada en 2 plantas + subsuelo, en PB: living comedor con acceso a parrilero techado con pérgola, estar diario integrado a cocina con acceso a lavadero exterior y toilette. En 2do nivel: 3 dormitorios, 2 en suite. Buen espacio de guardado. En subsuelo depósito y garaje con espacio para 2 autos. Jardín de uso exclusivo con riego con válvula individual. Calefacción por losa radiante mediante bomba de calor eléctrica. 213m² internos + 34m² exteriores cubiertos + 10m² terrazas= 257m² totales 235m² de terreno con 99m² de jardín Avanzada seguridad con perímetro cerrado mediante sistemas mecánicos y digitales, cámaras IP de alta definición, con analítica de inteligencia artificial, conectadas a un sistema de monitoreo las 24h, video portero para dar acceso desde las unidades o desde el celular, aplicación para solicitar llegada asistida y rondas periódicas de patrullaje de móviles de seguridad. Adhesión a Comisión de Vecinos de la plaza Lieja - Barrio Jardín, con el fin de compartir la seguridad del barrio.Estaciones de carga para autos eléctricos, bauleras individuales y espacio para bicis.+3% conexionesForma de Pago: 30% al compromiso, 65% en 12 cuotas iguales, mensuales y consecutivas durante la obra y 5% contra entrega.Ref.: 9222-ZZ           .  Caracteristicas:  BAULERA,  DORMITORIO EN SUITE,  ESTAR,  GARAJE,  LAVADERO,  LIVING COMEDOR,  TOILETTE,  LOSA RADIANTE,  DEPOSITO *** (CBR-CBR-1077)"
Casa,Carrasco,2024-04-17,-34.8794233,-56.0509477,820000,0.0,,Buen estado,Al frente,3.0,164,0,186,3.0,2.0,False,"Venta de Casa 3 DORMITORIOS en Carrasco, MontevideoModerna casa en complejo Sur Plazas en Carrasco. Materiales y terminaciones de primera calidad con generosos ventanales y terrazas para aprovechar al máximo la luz natural y la vegetación circundante. Pronta para estrenar en Diciembre 2025.Desarrollada en 2 plantas + subsuelo, en PB: living comedor con acceso a parrilero techado con pérgola, estar diario integrado a cocina con acceso a lavadero exterior y toilette. En 2do nivel: 3 dormitorios, uno en suite con vestidor y los otros 2 con baño compartido (uno de ellos con vestidor), en subsuelo depósito y garaje con espacio para 2 autos. Jardín de uso exclusivo con riego con válvula individual. Calefacción por losa radiante mediante bomba de calor eléctrica. 164m² internos + 32m² exteriores cubiertos + 14m² terrazas= 210m² totales 186m² de terreno con 73m² de jardín Avanzada seguridad con perímetro cerrado mediante sistemas mecánicos y digitales, cámaras IP de alta definición, con analítica de inteligencia artificial, conectadas a un sistema de monitoreo las 24h, video portero para dar acceso desde las unidades o desde el celular, aplicación para solicitar llegada asistida y rondas periódicas de patrullaje de móviles de seguridad. Adhesión a Comisión de Vecinos de la plaza Lieja - Barrio Jardín, con el fin de compartir la seguridad del barrio.Estaciones de carga para autos eléctricos, bauleras individuales y espacio para bicis.+3% conexionesForma de Pago: 30% al compromiso, 65% en 12 cuotas iguales, mensuales y consecutivas durante la obra y 5% contra entrega.Ref.: 9249-ZZ           .  Caracteristicas:  BAULERA,  DEPOSITO,  DORMITORIO EN SUITE,  ESTAR,  GARAJE,  LAVADERO,  LIVING COMEDOR,  TOILETTE,  LOSA RADIANTE *** (CBR-CBR-1078)"
Apartamento,Aguada,2024-05-03,-34.8971248,-56.1842968,156500,0.0,,Buen estado,Al frente,1.0,59,0,83,2.0,0.0,False,"Apartamento a estrenar en agosto 2024. En esquina, muy luminoso, a metros del Palacio Legislativo.Living comedor con cocina integrada, dos dormitorios que acceden a terraza que rodea el apartamento y un baño completo. Muy luminoso. Plaza de garaje opcional por USD 19.000.59,20m² interiores + 16,53m² de terrazas y 7,45m² de áreas comunes.Edifico Quorum, incluye barbacoa, playroom, gimnasio, solarium, cowork y lavandería. Cámaras de vigilancia en zona de áreas comunes. Zona muy cómoda con todos los servicios y medios de transporte.+4,5% Gastos de conexiones.Proyecto Amparado por la Ley de Vivienda Promovida nº 18.795.INVERSORES: - Exoneración del impuesto a la renta de los alquileres por 10 años (IRPF/IRAE o IRNR)CONSUMIDORES FINALES: - Exoneración del ITP (2% sobr3e el valor de Ccatastro) - Exoneración del IVA del precio de compra - Exoneración del impuesto al Patrimonio por 10 añosRef.: 9286-ZZ02/05/2024           .  Caracteristicas:  LIVING COMEDOR,  LAVANDERíA,  PLAYROOM,  SOLARIUM *** (CBR-CBR-1086)"
Casa,Carrasco,2024-05-16,-34.8811187,-56.0560709,930000,0.0,1985.0,Buen estado,Al frente,3.0,325,0,579,5.0,1.0,False,"Venta de Casa 4 dormitorios en Carrasco, Montevideo.Casa en venta en Carrasco, a metros de Arocena.Desarrollada en 2 plantas. En planta baja, hall de acceso, living comedor con estufa a leña, sala de estar, toilette, cocina definida con buen espacio de almacenamiento, patio lavadero y servicio completo. En planta alta, 4 dormitorios, gran terraza y 2 baños completos. Dormitorio principal en suite con vestidor.Amplio jardín con piscina, sistema de riego automático, barbacoa con baño y parrillero, depósito y cava de vinos. Garaje para un auto.Calefacción por radiadores a gas oil. Agua caliente por calefón. Sistema de alarma interna y perimetral.Ref.: 9300-ZZ           .  Caracteristicas:  DEPOSITO,  DORMITORIO EN SUITE,  ESTAR,  GARAJE,  LAVADERO,  LIVING COMEDOR,  TOILETTE,  VESTIDOR,  ESTUFA A LEñA,  ALARMA,  SISTEMA RIEGO *** (CBR-CBR-1102)"
